17686864,279297918
113544988,67358185
122461842,334047145
29433147,291947188
80470667,315849402
60344002,94062845
98057100,100454521
98057100,335557882
98057100,90143295
129491523,275327771
45489423,350674375
45489423,78162196
45489423,80727711
42508281,174222497
42508281,44160069
55678980,61323041
55678980,10103695
107014125,52356822
125072890,287172448
125072890,314903844
26397546,179636081
26397546,36374453
26397546,282025821
87692720,184496865
87692720,149017799
87692720,397241355
87692720,328414767
87692720,148649648
87692720,301196308
87692720,52890778
87692720,7476379
83094299,203720599
83094299,290543206
83094299,290811439
102148525,49264563
102148525,220914045
102148525,375108926
98599208,91960331
113305289,178328642
829373,143149727
101343825,89242693
3773471,375935523
85322350,180105228
85322350,230922615
111815859,196999761
28485598,81498253
28485598,361474389
49262969,92434420
115044118,322957624
137392529,200216293
137392529,338378654
8040091,83322108
35203286,130976914
53439550,335249953
63249394,42311064
63249394,168235665
63249394,182794933
104090991,320623196
115149767,273689920
136011093,5539686
108923111,27780716
90627536,52275078
53706414,242501625
100261182,60922912
19860842,50011539
36797719,368123858
9711778,137358685
12722132,148454711
59755763,162456867
102974850,292177886
106067270,237563260
303013,201509229
98418624,360047158
26615437,195051850
130206172,194746664
116923816,366463777
21243187,341266762
21243187,305610363
60488285,168662576
60488285,7769568
60488285,215204459
60488285,42037981
60488285,327802285
22003687,192601955
41839555,354797176
69673512,349833090
14035158,258917454
12737165,346869600
47613064,358743881
83284013,159120268
83284013,132152818
83284013,270490372
60596695,385271371
60596695,300930741
129329656,14218727
43865915,84264731
45914095,371221966
67856822,211956128
67856822,88218001
67856822,201194805
67856822,265662369
42921981,330336536
42921981,197126800
42921981,279817878
12521330,266855896
12521330,396992257
12521330,95713715
12521330,22394767
27092408,149925716
35149804,381776327
128825158,89022209
106473961,14136232
90795949,286379576
87623885,368691496
87623885,391355587
87623885,47448021
57261890,284370687
50498173,22740395
50498173,273884260
50498173,74070598
50498173,380145886
138495343,345194796
8322595,364851001
9249489,6290072
9249489,329295356
9249489,120401989
9249489,291151783
106479971,326694522
86176645,266992480
86176645,31905826
86176645,226400612
86176645,288339462
86176645,341507431
86176645,324196813
86176645,116864445
86176645,185715888
86176645,122882628
86176645,249814553
86176645,345711738
86176645,399914845
86176645,235437919
30292145,128997356
30292145,58727293
30292145,139078654
59993107,213559261
122162274,240800796
84418566,74757817
84418566,183259474
84418566,188280741
84418566,404518425
123857760,168244883
37980620,101276445
37980620,124610463
118488557,313891623
21968836,294785372
134622261,177586504
31222716,82323307
61061469,104540616
61061469,338555312
61061469,102609452
83602812,195484315
124829509,222509964
124829509,101814508
124829509,82246197
124829509,78555910
124829509,33821105
83418629,349369837
57414021,368876718
19852570,95332214
19852570,167529519
49892434,55756713
49892434,63840223
49892434,262043769
142068875,16008761
24642742,151467947
24642742,184803215
38568,168017269
103188393,63670705
129152847,326293524
129152847,16052244
22886227,167529519
101338835,37304300
127663526,207662183
24853300,195579191
24853300,87762164
24853300,395215583
4651576,158957104
4651576,40377473
3781049,321886986
3781049,336876538
3781049,402400063
81355882,58263445
44228234,377147578
141278390,297612097
141278390,43246658
141278390,290543206
141278390,35721272
141278390,24867640
141278390,162145178
141278390,369013947
141278390,158137116
17380762,185140971
121971087,6039035
121971087,231390479
122178945,370277372
53026662,403239289
53026662,44523695
53026662,100391703
53026662,363516077
53026662,46196617
116084393,321925558
29154992,298234817
29154992,387244879
65080988,338245028
138927612,160855401
138927612,361190274
69799403,195866218
91001140,27181745
105080646,178886375
2559590,310173911
80886503,55996924
99820815,226984587
115920114,245653335
109442987,402765236
130053469,93336990
130053469,42246246
133854282,238929809
133854282,402653866
133854282,52687740
133854282,320523991
29773049,160008894
94246382,386286294
6658929,374187974
63712853,400840831
91603409,345301951
73223346,27435031
48833599,401524409
48833599,203618206
34465012,289621476
118825889,27161704
118825889,106099349
23506775,348537412
23506775,87065916
23506775,156043735
24205103,24420702
117748059,225753512
117748059,333716075
117748059,178106757
38223132,228266889
115577187,101679354
44059108,69036347
62365468,46515896
89501391,79472841
89501391,244167063
82644746,150823353
2617659,227121883
13906709,249868123
13906709,126820532
101954510,7373488
130209770,231116885
84368466,28628122
82111488,19862774
108518918,53472197
5435909,258615646
121094926,7863324
121094926,163079758
66134641,280767912
129398889,378421486
76662157,5618758
15780957,274470854
15780957,105201201
15780957,26345705
15780957,147266415
15780957,200713520
15780957,88200433
15780957,41354387
15780957,156784023
15780957,111163483
15780957,102884095
126992775,181859576
126992775,138303468
126992775,270976309
126992775,15273391
95868729,19697310
12149154,223969040
12149154,82931930
50289919,210924309
49749880,90208492
4423839,349948088
139264243,301196308
139264243,273621182
117368135,233542528
41809500,102145488
41809500,266965063
17734154,214449815
56485225,180257708
9603628,241150386
108569381,333575008
74435353,326126521
74435353,135893574
43776509,75208912
43776509,139675224
52833705,222565286
42008479,65813428
39304410,213487044
15554387,363415240
133042920,289905786
41959743,200051189
64139754,99595384
116225160,304661825
116225160,395141110
116225160,313661128
116225160,212973449
116225160,8965718
116225160,353691800
116225160,370759133
115312970,374759399
13528539,165028631
141557172,223219933
66339151,103979843
66339151,389493380
66339151,136487015
66339151,318141036
66339151,94682384
66339151,198484311
66339151,75706490
66339151,208384284
77465332,42281656
32964824,22507809
32964824,157222850
32964824,291580836
32964824,166838110
32964824,145228662
136718195,72677612
136718195,231957189
58447697,190774778
58447697,109779599
50322291,223746088
129575266,111359737
29278777,368435841
86198775,303379802
86198775,70729959
91518799,279551381
134372182,57652272
62593471,197238489
62593471,13468243
62593471,254429075
105615373,338548916
101732381,378303671
139668332,330719037
10989401,326293524
103114172,239342258
103114172,108751291
69103074,93062585
22728776,287134961
141274681,302146266
141274681,31368107
12510618,203194584
124329270,31416373
79906643,26452000
79906643,293300820
79906643,360905653
79906643,71979199
11571473,401453083
20145080,263151996
49194169,239505489
49194169,99455295
49194169,227956623
49194169,131011367
32131028,393372063
23130068,239106080
99652355,380584031
110271976,309664013
51208247,391205222
116806409,345276360
87899471,324059098
87899471,252138227
87899471,71543876
87899471,266060797
75824701,5205284
79386502,98784836
79386502,261223271
99861945,187989918
7676252,42472345
128779283,77071348
128779283,26403204
72956422,224240207
109518837,60431109
109518837,333177798
109518837,36834804
109518837,113997366
109518837,253039929
109518837,391019327
61134302,347858110
12280231,272985263
124167000,404376397
124167000,311234607
33376456,194928308
138565668,226878444
64519524,79553132
84988197,397060481
84988197,291587714
84988197,371898227
84988197,199036342
84988197,181281609
68963870,167074648
68963870,140110022
19381333,205096459
10886351,86122490
10886351,21836842
69871078,10055516
69871078,315760758
26936473,374030602
4900767,214957293
136854904,80781212
105999943,73329555
61954771,300177643
48820780,69797295
48820780,392372060
48820780,392026213
48820780,253225821
42076027,191400111
130637943,224178561
91451963,251126983
25618584,401707722
140767127,357065927
80376775,272189701
80376775,400405447
80376775,223166900
80376775,370189195
80376775,194592126
80376775,45169905
80376775,140614164
80376775,375690549
80376775,266042772
80376775,174587482
80376775,28067710
23048633,162137640
101868746,259585246
99775654,230167326
32079800,201058856
32079800,37926767
37012367,100549490
93212193,65755351
33210604,87666723
58349660,7621463
97272553,237388999
65091539,192932634
65091539,391468471
95103333,209317389
68413004,200212348
68286406,134419268
42774712,45169905
61859408,110455380
9343178,273851455
123339854,197374972
112156434,392012848
112156434,59570051
112156434,121555932
71152040,124877818
140758038,326516488
71193336,125227469
130212592,47795202
130212592,197711379
130212592,94186572
130212592,387191605
88074962,251124584
113057271,29491270
106126902,268811132
103541652,313163336
38342762,170310649
38342762,46856061
38342762,356303767
85919704,93136781
54374429,95867699
56752880,247835108
56752880,295691453
14971169,8842914
14971169,27539471
14739519,377482897
99309786,157617105
99309786,286718882
99309786,207982191
104615163,180142467
104615163,45587526
104615163,230109447
104615163,210888616
104615163,360373960
104615163,181264795
104615163,70621243
104615163,229783390
41142803,254836176
121195601,224861726
121195601,117850055
85935756,322970025
136241454,73335740
2229978,106547462
6933286,308651302
61450887,243130100
61450887,60035830
67938240,189396329
67938240,185719578
67938240,227162476
67938240,153088133
67938240,385606041
95507515,348820755
95507515,233062111
119962907,238236000
23210309,209402935
23210309,125864479
67716906,90853810
67716906,263128797
30867018,228964617
28401599,158075709
28401599,92982462
13045535,224912374
37121101,294932259
37121101,320993854
37121101,388118158
135012604,245787507
75764489,397670044
122532985,186609236
122532985,40525678
130496816,45685581
53891047,149654126
99849460,375205784
120738063,111180295
38479453,130744750
46302052,259905577
85911844,81288963
85911844,172632763
100954737,84181653
117293037,181727850
12925875,327639155
116486348,257746481
26027368,300190891
73490341,239454547
7623829,82163017
7623829,261943461
7623829,208583093
108124253,198887227
108124253,99028819
108124253,126867502
16143276,225753512
96586223,193429744
69545007,283107792
78391933,79424596
68991467,26572451
121624517,29083099
46666003,386009615
109642388,226899080
109642388,336695759
70194458,42997031
45761927,243913490
59679231,376611719
14306251,161773394
14306251,141658606
109515860,325938147
109515860,187469415
85209339,390048658
68656573,131565663
81500436,189076148
993667,279114520
993667,251863161
993667,257629622
76389315,5693479
76389315,91959549
76389315,141993533
99411301,107227166
131662045,287316287
108949633,245496200
108949633,301072705
108949633,249906916
2302904,120150650
137312139,292956680
137312139,344960049
137312139,170071786
137312139,9481888
137312139,266201055
73758350,289870382
89903781,107988807
10837425,256121621
41866258,66983065
31558554,249976517
31558554,135392714
31558554,71875787
31558554,169963251
31558554,5889205
31558554,14902551
31558554,224035771
31558554,115593598
112991940,322893637
88620925,248146359
123490960,54239316
123490960,314041390
18261127,314571834
37276172,278484166
92871454,286863514
92871454,245283629
92871454,10563085
66310393,150870479
122081043,397934682
2072250,348000231
73570970,204707390
91309794,291410528
66108640,98656648
82531954,231475432
119205986,65202049
119205986,208715196
59132339,140507808
59132339,366767777
59132339,83682730
118558480,222910603
43725519,69409795
69997064,187922462
5096381,27628281
5096381,214127093
111952285,236278205
118409971,181681192
118409971,125219726
118409971,377625244
118409971,319921598
118409971,149844302
51003537,10621070
51003537,236919462
15680024,137614185
15680024,205093321
15680024,161787174
15680024,10699681
35999644,76846786
35999644,47774590
73882215,61230775
115562894,243879737
115562894,392807041
133920823,293905796
133920823,182708509
46229523,233742162
46229523,218646989
29933088,316251942
29933088,228329391
84734741,322583481
113497293,321332216
11996708,176496999
29320282,370742924
129403742,105235826
129403742,242025366
129403742,368558567
60962332,243457365
52432914,49785825
52432914,126902916
52432914,21731070
52432914,56337537
38307670,145708067
127003110,214954496
53475119,115189883
24626691,145010876
109927133,329263479
36409669,126665603
25341430,392689405
53680194,362432457
53680194,310095999
15455947,273504892
41017565,253714194
41017565,20612158
41017565,292188614
97670409,67014213
2880047,106870923
2336350,263764248
2336350,379911569
2336350,166432631
50059367,182065113
50059367,136809727
50059367,80233719
103872466,389081440
103872466,113208770
103872466,396356231
45709241,269598144
45709241,109418547
133135970,97513250
133135970,114933100
25261910,310561521
110108245,210899769
110108245,184766460
110108245,115935893
63933950,340999290
137321650,304388177
75443727,362980258
75443727,3535175
75443727,206607791
75443727,163875860
75443727,360668439
75443727,55747228
60499009,273689920
53964738,219746340
85886160,363710908
85886160,314903844
97886398,113783131
91529255,223039352
101759904,361293516
140659336,14164142
133503007,180597544
133503007,211609668
133503007,389456365
135525317,391301785
135525317,59801863
135525317,264469913
123478667,99117154
123478667,64171748
123478667,82057991
123478667,331461079
123478667,387918392
123478667,222664927
138498478,348132562
86056995,224523986
104859039,101209363
77562861,130154432
77562861,238236000
77562861,364831203
77562861,31892580
77562861,168044293
77562861,42456231
77562861,160574986
77562861,129128556
77562861,191641940
77562861,246326873
77562861,363480827
77562861,80781212
77562861,321174090
115454693,13347474
59355812,369569231
101587570,94944979
92014282,378671865
92014282,282612093
3564077,251602922
134375754,91075311
65420018,100827519
98865756,284041417
14217475,338096008
14217475,206903646
14217475,228376637
14217475,220913958
14217475,152521101
50177259,204268552
134002712,287511152
134002712,21876701
37347239,32842580
66412383,28995802
21540844,275444052
21540844,164957287
113221238,43743782
22043513,67775538
92342149,129489673
92342149,115208604
73372782,187016035
65663678,115512666
69814478,381858793
69814478,322174414
3090816,386062568
3090816,298475201
3090816,231850292
3090816,165200845
79633830,133195728
79633830,64333515
100788568,223330025
88332423,347107786
52083718,100748089
52083718,143486388
130453311,161527055
130453311,337007895
51175203,196105032
3441899,374890725
70500246,220676852
48925070,226993845
69348762,247426318
21119761,294167986
65185404,346839808
65185404,369556865
65185404,212215298
65185404,268633252
65185404,254072463
65185404,63446994
65185404,132410707
65185404,169381877
65185404,89832600
65185404,211260414
39855465,400392234
103761429,182553742
88257423,83235957
25331864,265783866
128936809,160635811
56057350,275029843
106703736,312987089
106703736,4274604
31899440,298394291
31899440,86439373
107771019,60742067
126459850,395435216
126459850,389004177
126459850,120235541
129729366,365100372
129729366,25412158
44093788,147011377
135676027,65325453
42218109,164842579
42218109,227553652
13149712,351771182
48937125,194815935
92092605,95283778
98548707,228376637
135289457,374890725
36952963,259157507
36952963,361316068
36952963,219039366
36952963,205207468
36952963,215390193
36952963,5603805
108028927,252624480
108028927,139745091
108028927,47275531
108028927,201830286
108028927,175622773
108028927,80774520
108028927,363236665
108028927,267749981
84977142,123780136
35605344,295774933
60884718,350929133
21072045,125666923
21072045,126902916
89662943,340737606
63297815,303379802
122473970,47942594
37889013,139882249
37889013,53267787
37889013,61932620
37889013,365519247
37889013,375895122
37889013,8327444
37889013,191263062
37889013,139193146
37889013,132842076
37889013,14006014
58039277,71612677
58039277,81819909
57231536,59226975
39501136,36987654
71036393,319732878
100368294,231379424
100368294,212679600
100368294,49921458
100368294,28600650
100368294,3085250
60325466,104695273
138449605,244640484
14810140,320315741
21375338,80586034
6396227,129128556
60284321,241873471
75553110,167822567
75553110,83752583
66540883,402993170
66540883,125554786
66540883,92270542
123424547,91960331
68324780,147589527
17366329,137358685
91986591,111985595
91986591,81583428
91986591,39726158
25992841,336494936
75280677,225057142
12969765,6975016
61732051,378203892
136265501,129153812
24985298,307037451
52726145,125593389
93183576,109251644
93183576,161373588
135590159,129425586
3873034,57942264
3873034,111536542
6252398,178509669
19747904,290808996
115798884,301582990
115798884,397816686
83367118,333881254
132110746,383066526
100689236,226022909
45403091,118673385
45403091,120782026
45403091,99430195
57412556,139181593
138764128,209633465
138764128,192900452
47174804,29804509
120680358,138625401
100293116,195781018
100293116,105630651
100293116,340372084
112978435,260043704
89587556,366040858
83399121,117014078
58926254,164062372
136629765,62782211
48979594,342039919
89389805,316798714
87211285,3305442
101025770,386591582
128069985,197743223
134054665,352544610
134054665,135783180
110594657,368848814
15350277,206586463
41822521,228666321
100973258,61959352
100973258,349106794
100973258,145237674
100973258,163916598
100973258,20437359
25017330,275466595
113719350,355007687
33974464,233011365
140895366,165748763
102367955,149532787
102367955,344694533
75135449,211440793
57505577,206047375
23885551,386062568
23885551,337946811
134153229,123102299
7615259,80767916
74524670,98656648
116372262,251473203
116372262,272806197
116372262,219098199
69309915,213984878
1076545,161538476
99876246,142015520
132977088,98076270
66899098,31192589
43087695,334467520
43087695,147680358
6592065,107237600
6592065,80045633
6592065,380098603
6592065,299831055
6592065,318453398
6592065,205158711
6592065,236635704
96394822,298140752
96394822,341929930
96394822,227306374
80680135,184422904
72229479,145428376
127609734,17477098
7686058,299188878
74094443,173995696
24839442,349756320
24839442,228391936
24839442,75797004
24839442,234757070
24839442,373888144
24839442,74492110
24839442,353455930
13336176,257534021
38244553,71985415
98158859,73524547
3170687,88535619
26649410,244575422
128366862,19293069
5710947,226503782
46576158,300930741
15588377,51262467
85275805,186223011
111553769,355669480
115167538,146660625
21008348,68006556
21008348,293594279
91856848,93896964
96578339,291548600
96578339,89701169
96578339,76362389
21951546,328819366
110277324,158664996
65871116,371972578
123591416,31518442
83790946,32103079
1259623,298141714
36933597,193872674
122032519,64069353
122032519,204461237
122032519,1307918
122032519,56793599
95648313,118713373
48688879,104975474
56128199,84593536
128552991,165462118
12968141,140665437
12968141,134058902
85072760,88741177
61737570,212726512
36229727,72268757
118539273,392009081
118539273,330634731
30711799,50921263
71370759,183909494
89819186,158004198
108239977,293594279
117909781,303625840
117909781,93336990
24876740,399530226
24876740,89172460
24876740,238678221
24876740,204287573
79093481,74284312
15731637,98734112
15731637,4450628
97391321,266861222
10070648,68824153
77802915,316555195
81525436,397033936
81525436,303558604
81525436,102490613
81525436,375461023
62584124,89906521
53872916,118959522
108768391,365118697
108768391,241677858
108768391,393525844
108768391,312245386
48540190,139754996
48540190,198468959
30831194,77285680
142073399,73545442
4322575,161454234
66201870,160731227
49764873,208758309
113662130,244111527
85954497,344505904
85954497,344615163
85954497,392664748
39948845,292647417
39948845,221741746
39948845,191771619
35731634,77027770
95284904,79179553
95284904,359553351
88935209,8055128
1144286,74695351
137190407,369552293
28464138,315583107
126801060,209153481
37963790,9182901
91113950,75741952
91113950,102131203
91113950,270075227
91113950,401790792
91113950,80499754
91113950,78414027
91113950,353381230
91113950,353924995
91113950,53145338
91113950,299244699
91113950,116212666
98887618,89609750
109684252,100160
13235979,348827689
13235979,348393380
13235979,293253567
7283064,333028913
7283064,53738139
107228987,334542877
102182796,107818698
102182796,176571127
94536232,199061314
19187898,147734175
139766625,19294397
30407680,355434012
18732509,247199826
51974486,259013587
69387053,124864458
60071787,326330804
64942113,327526727
64942113,245149884
64942113,135141526
64942113,376014943
115977111,4928442
41318851,3776501
114822510,56913325
123337404,158451929
3191999,279035147
137669809,323813745
53616158,358093117
29368869,247930174
47645178,374557660
47645178,49176118
115981262,270379451
88260072,276558120
55419955,322148210
82595029,242820599
14698625,151252938
48638352,343461581
68672928,101144253
68672928,352882725
130348050,86424619
18728844,389184814
123031780,31018674
30628618,338548916
30628618,66064380
30628618,135475031
11926956,48267628
96561156,379990731
58645613,141795611
34963501,15356325
140909144,127290319
135791933,288411322
82816917,317612655
17516380,85299256
17516380,16694020
17516380,193662108
93592639,365631883
74261240,292323204
74261240,323774813
43127873,268749720
43127873,128591576
43127873,221741746
43127873,86230403
43127873,138677655
40741759,163917793
69918931,167074648
69918931,385247783
651992,273689920
651992,148277396
90469270,296535698
92468821,198531745
92468821,284361875
92468821,125915525
56352694,254333222
39318393,370012497
69439146,102698053
19658853,397798678
3762207,170787138
33288470,201490702
125443728,232470915
67646195,145086163
129752792,35004593
129752792,133109698
129752792,209041837
129752792,197343071
807799,180345532
3750447,226691989
112216044,341990186
134341423,135097925
134341423,95875607
134341423,286961421
134341423,68411921
134341423,25121239
134341423,362483163
134341423,224861726
129620952,51517440
129620952,239711548
129620952,113914279
75695028,140522918
96293906,252624480
4193084,849387
131856380,252345290
118701490,130320409
134230531,47643243
134230531,268473622
95533704,253497151
126958109,303625840
126958109,44375378
69288209,64540653
36203258,37991855
47636434,215969116
95336587,192622725
58335778,139422361
59397714,134927066
59397714,289714222
2506341,10563085
132323147,175161601
39100959,256498849
133031809,195798571
141569149,316117960
141569149,7255924
119935459,34257646
85525551,106693181
119330600,137811747
119330600,216368275
119330600,358784446
129539766,194856975
29472913,343332483
109090731,121224104
109090731,50149176
109090731,122650484
109090731,58727293
50918155,331681820
134132140,272564141
8905056,100922232
43392301,125467634
43392301,354519855
43392301,378288372
43392301,276183381
43392301,101791215
115856064,110218705
38279944,255581209
38279944,315984918
8179282,62600184
8179282,145754303
98330735,197767230
39215700,194888532
70285486,164301610
18473301,201699913
18473301,281594423
34263408,120018785
34263408,385397500
32400706,137565703
53582181,288062316
53582181,350595277
50201629,114255556
50201629,117850055
74909565,390498041
74909565,231823873
95934502,52052166
50712960,392722270
52895501,271284311
48583253,234271060
22052162,271386480
38527866,126902916
82009033,28826881
130000821,128349585
69151720,255270869
112818140,402751290
110774856,239795801
74514093,98737738
34737895,342873679
19785023,329088076
19785023,104605349
132078929,326582484
38719205,305706242
1472133,351793556
1472133,61202062
108000569,285683609
108000569,348167005
71618587,204442513
71618587,198007494
97070373,153898258
97070373,232291663
11121474,6040198
120776088,74900833
120776088,47845250
120776088,187621954
120776088,166418189
120776088,133124112
120776088,348132562
120776088,379316629
120776088,297821913
120776088,224747674
96788069,232655414
78922712,32010825
38932958,256567972
86927679,395758894
109052005,62537532
10599339,372894791
58716391,380940968
58716391,110308737
58716391,166161048
58716391,119241126
92870574,128349585
92870574,89741643
92870574,273811733
139392456,125666923
54143243,374372301
75583025,317699324
75583025,116544652
75583025,338769085
75583025,278039765
84713999,344041473
85832076,376232615
19014982,384331280
19014982,243457365
19014982,229452038
19014982,391533589
79332658,339121924
79332658,208845171
79332658,366640196
79332658,70810974
54606139,292599901
128777466,279549219
128777466,373313379
20697861,209290994
20697861,18610596
135563501,6037493
135563501,6502030
63083532,161367335
63083532,357456326
63083532,33182839
36731024,190388080
36731024,346815773
36731024,124894622
69493193,27109269
69493193,64605615
83772729,63223214
31569374,177564432
62290396,194334496
62290396,90521977
62290396,241747319
22332656,72898311
116641691,309555475
116641691,313633724
44203896,369403767
6020290,219199361
6020290,277609359
44037373,378327451
17485864,56898793
128521627,241976750
17785839,242549268
17785839,297147133
108735864,84151403
113695117,278800334
141771158,24186131
74956614,144850452
23876846,39311601
23876846,221299772
23876846,393754725
23876846,373171102
23876846,363613671
111239771,39251771
74703764,181741440
125492153,386062568
136659079,345845463
97587464,96684394
125056575,364407568
14555625,43220313
14555625,263189085
106490158,38201545
138810986,223039352
138810986,339626825
138810986,245758162
138810986,217739053
138810986,318138400
49754594,368876718
98260519,242738160
98260519,116983728
98260519,214583395
124430073,330373111
495178,355591265
495178,5461554
71084312,263822675
127531045,302206911
61262074,237446051
61262074,41456182
61262074,220335951
88390200,332041875
108426355,211970497
30172262,179409093
102782588,58592756
94828149,191880399
131771420,328224159
74057376,348477385
55908793,401630196
55908793,123601142
29333174,4133837
29333174,380907807
124590021,144392580
71154103,385339329
71154103,389791131
71154103,359042583
35569676,145158867
34696590,105081904
45116925,300991619
31183067,163020877
31183067,363080142
31183067,199367661
31183067,374729584
31183067,329313426
31183067,132363738
31183067,153295324
1586570,188056203
1586570,368027556
1586570,301980661
55468330,247212505
64087996,21337623
53897473,334441651
7166003,17518079
107808763,46589158
88605554,161053568
88605554,234735493
88605554,727371
88605554,187556876
88605554,276436717
88605554,160085711
88605554,299871199
100589589,341096196
89394332,140800883
89394332,153067989
100901664,74419456
126453933,242999959
67833255,276099188
70248359,208896657
70248359,365398869
8447815,73651551
8447815,85759463
15969446,125796617
15969446,56058998
86058116,47607793
86058116,348924925
30706543,80446342
135494736,67920489
135494736,12550219
135494736,123032197
135494736,59772766
6194289,402506661
107850530,274942785
14843329,93128603
79976499,50809239
127873847,298880103
141296727,371332694
6398552,279587120
116566550,300630913
102857568,244167063
127042682,57725531
57340694,174011196
101801629,337676730
35232532,125550891
18716126,102831539
18716126,259113516
54574235,402626799
51840068,26654292
47587432,29975469
132694468,78114456
132694468,266386911
68514022,199142827
26252888,217769076
26252888,204073327
87612342,132884791
74904730,331894827
95233036,144889284
95233036,245160551
129451829,326090192
9525174,89104095
68218327,385070939
25549982,343526610
108437297,50290912
30562839,212844921
30562839,259013587
30562839,187200805
89297848,23180410
89297848,103491283
89297848,96594780
89297848,25723818
89297848,39610982
132240407,31028203
132240407,89730447
61950050,355434012
81273916,298588869
81273916,101276445
54212053,350672257
79873096,243537384
114183097,196754738
21322266,308830319
4506770,27502916
4506770,343683847
950795,324729166
128480499,225207217
128480499,242163153
115814132,29490246
74346830,5203405
83313891,272379657
83313891,185468434
83313891,217833481
1042935,344496315
109857359,88308347
60371446,352055116
60371446,236277404
60371446,374540654
60371446,23141967
77277952,383130427
8832019,229331958
96888422,317337660
96888422,4974892
65885234,215835244
65885234,5488438
65885234,334024086
65885234,27285775
81180137,42381762
34024423,142830340
91475997,361157651
91475997,266266420
29300731,388309605
64511466,376665433
64511466,301385234
37538825,325598503
28542500,71985415
30007701,350674375
32040238,286072063
15894042,38014599
30872855,27749378
52575762,45064185
52575762,72384820
135152581,130135212
45094029,174598510
131271019,318682318
87722797,364362266
4530578,100757657
77646698,270710774
413028,316706896
127437161,299851899
77622415,55540237
28769511,204463248
16079812,13706856
63105422,352268671
64190622,183385466
64190622,299493578
47143734,382972468
138772988,124166549
138772988,335309109
36106937,58727293
36106937,290418014
36106937,143149727
86528162,261336731
58517853,108846409
35087832,341428783
105431298,101185531
141581350,220315473
141581350,80499754
141581350,300591242
141581350,257797542
110437472,169623846
124322312,48617266
7296920,136077907
53181951,25013404
23749054,319663158
33350772,70112341
5957816,355477954
24861651,18189868
78989068,330118013
78989068,285120277
86431623,187232914
88745149,292207490
106078250,299941043
93563618,184526880
93563618,344005377
93563618,221715811
93563618,396833028
93563618,196097510
93563618,158642472
93563618,350584622
93563618,266981492
93563618,91044632
93563618,375423291
93563618,86365402
93563618,363480827
93563618,255426426
76136427,368250082
76136427,176389972
4252230,358097620
4252230,99064172
51275001,123716017
51275001,123200075
79397371,237016529
102737187,348132562
102737187,196553431
4261840,318450721
4261840,336964100
4261840,67907185
4261840,390399797
4261840,268677625
4261840,338464381
50373510,209290994
96919921,260835843
20964170,211199872
3913639,354839194
602312,116398021
27673005,289221247
58134255,59519005
58134255,184871077
58134255,309786391
