94347670,"set([332464728, 357894257, 170871023, 84336767])"
101991833,"set([354022492, 67214020, 196097510])"
111952285,set([236278205])
31662494,"set([132020035, 177119654, 140405736, 96054474, 260115087, 261451605, 227402013])"
8370928,"set([145724735, 78512331, 55074893, 327924799])"
74154402,"set([114251649, 318636899, 63287108, 129128556, 250829375])"
111698341,"set([248876824, 46588783, 55574063])"
12280231,set([272985263])
89383339,"set([238528068, 299013797, 238261925])"
43114655,set([12596103])
27673005,set([289221247])
139878830,"set([45442736, 43801505, 26695185])"
138830255,set([52052166])
21520822,set([132533259])
13836728,set([270025064])
97558969,"set([142254721, 90954050, 127922819, 256684613, 209821190, 282130120, 69422494, 123236492, 211124461, 368848814, 144261807, 355457776, 67565073, 235215093, 116842138, 59080312, 86472109, 257012250, 88681883, 359470781, 143346938])"
57983419,set([272299109])
80568764,"set([126902916, 290999637])"
23749054,set([319663158])
114999744,set([68345534])
96882763,"set([6057296, 255103751, 134955017, 42857066, 259504496, 240368477])"
132694468,"set([78114456, 266386911])"
72540615,"set([92928298, 42578190])"
142352840,"set([329880705, 136444548])"
69493193,"set([27109269, 64605615])"
57147852,set([99881481])
29169058,"set([107629969, 304658227, 95109166])"
117916111,set([293120854])
91603409,set([345301951])
73098659,"set([371485218, 207084933])"
60596695,"set([385271371, 300930741])"
60637661,"set([101597345, 363317805, 145493522, 166033972, 23708377, 218007389, 31443902, 89980799])"
132940254,set([151569077])
112533984,set([177052613])
91475997,"set([361157651, 266266420])"
49619439,"set([292480299, 273516989])"
132989425,set([292750322])
50405875,set([371738571])
20947444,set([163239295])
2998777,set([299726458])
47645178,"set([374557660, 49176118])"
79397371,set([237016529])
123814396,"set([323646292, 28607149, 213984878])"
59679231,set([376611719])
99680770,set([301980661])
6897750,set([396186919])
81215829,set([13822818])
124322312,set([48617266])
47407626,"set([82896322, 306122485])"
950795,set([324729166])
107856398,set([40376108])
84713999,set([344041473])
77070871,set([163756677])
15680024,"set([137614185, 205093321, 161787174, 10699681])"
23806494,set([276593104])
39100959,set([256498849])
44810785,"set([247544448, 378684099, 52052166, 273540199, 217040332, 298408632, 301220371, 46983384, 208715196])"
58335778,set([139422361])
131187235,set([185226433])
22151716,set([287414623])
29368869,set([247930174])
69423169,"set([195465042, 10111133])"
69673512,set([349833090])
129901098,"set([385601001, 175535374])"
71107115,"set([51562226, 95064046])"
49431085,"set([395951362, 111195460])"
107024477,"set([158965302, 225169383])"
101712435,set([45233846])
112618249,set([379573779])
29278777,set([368435841])
61334074,set([100609181])
37454396,"set([145866634, 106800669])"
116761149,set([95761844])
38027838,set([241747167])
24205103,set([24420702])
140632642,set([270663751])
129491523,set([275327771])
48585859,set([211984888])
4252230,"set([358097620, 99064172])"
53125707,set([63322259])
130543714,set([6501089])
89072208,set([43003228])
101343825,set([89242693])
89817683,set([361460373])
39215700,set([194888532])
44040790,set([355624974])
81150551,set([192029623])
116499032,set([357106389])
141296727,set([371332694])
111239771,set([39251771])
13189725,"set([273120441, 35445641])"
4210789,set([150823353])
69419619,set([93324063])
48849510,set([180600383])
65340007,"set([127903527, 118656858, 124214795, 345203490, 70187959])"
120532813,set([213832684])
66134641,set([280767912])
25952883,set([240319024])
34390644,"set([154455248, 123379368, 863978, 85128217])"
54878837,set([190792430])
135709306,"set([313178639, 238741590, 190335526, 109070822, 71214061])"
55247483,set([178365170])
38342762,"set([170310649, 46856061, 356303767])"
14656128,set([147857218])
137683586,set([288775900])
99353220,set([84151403])
105431686,set([244102735])
19260041,set([321942104])
119628427,"set([359397344, 139654262])"
92455571,set([268991351])
109642388,"set([226899080, 336695759])"
205463,set([63063038])
120258671,set([342884796])
15483548,set([283687321])
138773149,set([201061916])
120849054,"set([49291304, 304824634, 177267733, 368876718])"
52544159,set([222892402])
107479712,set([296843870])
83094299,"set([203720599, 290543206, 290811439])"
77374121,"set([204680146, 184698282, 390657614])"
6396227,set([129128556])
92960199,"set([27015456, 72221633, 171682882, 396943971, 375825504, 2893917, 397326991, 275382352, 361848914, 64567619, 75716080, 65229523, 350968119, 250832794, 334549020, 26215069, 393016767])"
91542984,"set([169989920, 10304092, 116609901, 325914750])"
105603762,set([74977824])
36594355,set([128161442])
92871454,"set([286863514, 245283629, 10563085])"
69738612,set([346319807])
139297467,"set([365918768, 141432175])"
16073404,set([174366266])
94634280,"set([8979015, 15978923, 112298887])"
76096192,"set([305672666, 167069815])"
92979905,set([284566754])
8348354,"set([370067352, 80796732, 175715828])"
66298563,set([9193736])
8716998,"set([346788200, 157004124])"
124183239,set([67897568])
22717128,set([227724983])
114410186,set([120321893])
130637943,set([224178561])
35291852,"set([38102465, 18217037, 203417200, 193120726, 28110519, 197717181])"
9249489,"set([6290072, 329295356, 120401989, 291151783])"
102367955,"set([149532787, 344694533])"
78324436,set([121106030])
46621398,set([375678447])
45425367,set([150668107])
57462906,set([307290706])
102700496,set([336200866])
47530722,set([137966265])
82378875,set([361586057])
85330726,set([380171858])
48382694,"set([11624539, 188716307, 96304780, 369964631])"
97272553,set([237388999])
60539627,set([32441928])
16638700,"set([50149176, 292159323, 88201660, 275829933, 290418014])"
51880685,set([178465907])
133481198,set([151712003])
12632816,"set([136433928, 28600650, 99428459, 49362221, 116842138, 158926686])"
34128627,set([392619206])
39936758,set([101753768])
74261240,"set([292323204, 323774813])"
137618175,"set([195624962, 255111903])"
108949633,"set([245496200, 301072705, 249906916])"
49928,set([388271035])
134054665,"set([352544610, 135783180])"
47203083,set([52466759])
121094926,"set([7863324, 163079758])"
87722797,set([364362266])
21119761,set([294167986])
49373970,"set([108642000, 37169437])"
26731285,set([218545348])
24912666,set([21020413])
111092507,set([358097620])
5505823,"set([158914904, 300299505])"
120226592,set([244918160])
126632739,set([162809275])
108569381,set([333575008])
124027686,"set([359564554, 404420979, 212966621])"
44401449,set([91825540])
23200555,"set([353656592, 349638009, 356393235, 134058902, 119712112])"
73024300,set([64443856])
69387053,set([124864458])
134341423,"set([135097925, 95875607, 286961421, 68411921, 25121239, 362483163, 224861726])"
120898353,set([321685102])
1144286,set([74695351])
89039672,set([206637525])
84336744,"set([50936516, 275474559])"
114255327,set([184615404])
112083774,"set([224861726, 117850055])"
26649410,set([244575422])
31736649,set([122042315])
20964170,set([211199872])
699191,set([64372892])
84001614,set([243128447])
17007439,set([310487723])
17510838,set([306357864])
17007443,set([245555850])
129729366,"set([365100372, 25412158])"
124167000,"set([404376397, 311234607])"
58373604,"set([23709137, 403477387, 392708053, 13621694, 108941335])"
112624474,set([315190241])
66896733,set([190538877])
35717987,"set([206386818, 156162511])"
46302052,set([259905577])
20620133,"set([228458176, 47667613])"
51003537,"set([10621070, 236919462])"
29606760,set([345438001])
102689596,set([388141034])
8143723,set([290999637])
24839021,set([93378090])
16915261,"set([307063116, 2734406, 106277487])"
6112113,"set([195506397, 220335951])"
88605554,"set([161053568, 234735493, 727371, 187556876, 276436717, 160085711, 299871199])"
28189555,set([317707233])
107791220,set([212265630])
125117302,"set([149561409, 108739410])"
50340729,set([91376635])
38527866,set([126902916])
29762430,set([101112192])
34939780,set([232046288])
50373510,set([209290994])
24570690,set([104679350])
37012367,set([100549490])
74392465,set([225067655])
111509432,set([394815555])
74703764,set([181741440])
108780243,set([32992870])
132575385,"set([28445080, 147267612])"
61262074,"set([237446051, 41456182, 220335951])"
104661914,set([366907445])
118825889,"set([27161704, 106099349])"
72385442,set([265662369])
84427683,set([328371723])
123675556,set([29230276])
103064485,"set([258473152, 370945605, 169272421])"
108518918,set([53472197])
80560285,set([206348519])
91063218,set([239991399])
12608436,set([292323204])
230326,set([197088733])
93029303,set([142402825])
2302904,set([120150650])
105940851,"set([229343937, 73437412, 26279270, 42289838, 234513364, 3892822])"
45704124,set([10605149])
5096381,"set([27628281, 214127093])"
43254718,set([31776266])
117711807,set([141415678])
96363456,set([386755052])
77505473,"set([104777553, 225804172, 223242085, 125823127])"
11371458,"set([344605921, 280165474, 71480742, 12949576, 15531854, 392497592])"
58065859,"set([207376435, 310982404, 147003141, 276258694, 395308423, 194363821, 285642771, 105419924, 272354965, 332370329, 71728033, 64697261, 290525104, 388146355, 38118076, 122605000, 237649870, 169329968, 120870484, 247385566, 253581547, 23797356, 322148210])"
125543364,set([254086107])
135152581,set([130135212])
132940744,"set([280122104, 276698702])"
96641995,set([256288629])
86528162,set([261336731])
107545550,set([71488332])
39003640,set([320046069])
133563346,set([229664593])
54046883,set([283674583])
81306581,set([383098998])
109180409,set([52730452])
133178328,set([391479814])
131965111,set([46336046])
29197275,set([303625840])
90579934,set([352891840])
37309589,set([31195934])
124789729,set([132703875])
34169827,set([250892099])
65029092,set([154673100])
10871782,set([118821580])
9274345,set([93207606])
77562861,"set([130154432, 238236000, 364831203, 31892580, 168044293, 42456231, 160574986, 129128556, 191641940, 246326873, 363480827, 80781212, 321174090])"
17785839,"set([242549268, 297147133])"
103482353,"set([210790730, 283993157])"
37889013,"set([139882249, 53267787, 61932620, 365519247, 375895122, 8327444, 191263062, 139193146, 132842076, 14006014])"
21087223,set([244889285])
31718228,set([154454692])
130532346,"set([198039424, 21376504, 201750717, 56028734])"
64180394,set([342763896])
108028927,"set([252624480, 139745091, 47275531, 201830286, 175622773, 80774520, 363236665, 267749981])"
27296776,"set([39430585, 342663117])"
118539273,"set([392009081, 330634731])"
95233036,"set([144889284, 245160551])"
134153229,set([123102299])
89497773,set([376291064])
120210449,set([115990134])
128779283,"set([77071348, 26403204])"
112395286,"set([289156417, 162431268])"
103957530,set([5020147])
124568603,set([74977824])
95831069,set([344810337])
51405856,set([194790998])
88619867,set([224007183])
68658212,set([20778936])
46372358,set([203003202])
48380764,set([162691892])
52446250,"set([63414298, 323118108, 369797934, 363170935])"
52724780,"set([368862797, 368435841, 342032045, 190183374, 227452935])"
50881581,set([246748109])
85525551,set([106693181])
108381234,set([324082590])
55419955,set([322148210])
139840350,set([69324850])
866393,set([127989182])
46081082,set([104604294])
114656315,set([246443301])
81273916,"set([298588869, 101276445])"
81904701,set([297801223])
48833599,"set([401524409, 203618206])"
76825664,set([378018481])
60499009,set([273689920])
103253059,set([113339627])
51840068,set([26654292])
91775158,set([250956646])
10471066,set([208212336])
79873096,set([243537384])
85623882,set([323163113])
121472075,set([267441889])
123339854,set([197374972])
90563664,set([114492901])
21855075,"set([388183193, 121927541, 379316629, 396910169, 135352761])"
12846167,set([45924619])
29320282,set([370742924])
86033500,set([311662243])
110437472,set([169623846])
112928272,set([272085475])
5710947,set([226503782])
15000678,set([209506745])
139388007,set([175597505])
42075241,set([385070939])
81355882,set([58263445])
102212715,set([160642141])
6194289,set([402506661])
33350772,set([70112341])
77399157,set([57918465])
79633830,"set([133195728, 64333515])"
142148728,set([125666923])
127042682,set([57725531])
116147324,set([238555831])
77646698,set([270710774])
90285596,set([242141506])
54374592,set([88497148])
27698306,"set([175100369, 238577478, 264813950])"
86058116,"set([47607793, 348924925])"
131429910,set([310786139])
140895366,set([165748763])
18261127,set([314571834])
47613064,set([358743881])
84493452,set([328150345])
128132237,set([106054723])
136127632,"set([404518425, 363333094])"
61836835,set([177015575])
4506770,"set([27502916, 343683847])"
78275733,set([358097620])
27985047,set([300930741])
61973656,set([56913325])
106218649,"set([92313961, 125666923, 185494900, 384576119, 88288120, 140674164])"
96715930,"set([257803450, 56879667, 101419293])"
116106398,"set([283107792, 9561477, 352390437])"
66299039,set([331212270])
123857760,set([168244883])
30867018,set([228964617])
116854982,set([16460606])
66258086,set([270305106])
68781596,"set([385763010, 230872867])"
134623431,"set([24585905, 70249003])"
58926254,set([164062372])
101770415,"set([395486825, 216143131, 63243109])"
39670075,set([238217606])
137587571,"set([269976923, 172241091, 116255574])"
26397546,"set([179636081, 36374453, 282025821])"
24642742,"set([151467947, 184803215])"
116548791,set([254011390])
49194169,"set([239505489, 99455295, 227956623, 131011367])"
62861514,set([378417738])
94569666,"set([106925858, 403867251, 307792517])"
100213955,set([163931368])
74851525,set([188401908])
70018248,set([236071046])
29672649,"set([358795720, 293103308])"
101868746,set([259585246])
125093067,"set([163653508, 195653957, 213834069])"
44614861,"set([36209107, 235527718])"
85886160,"set([363710908, 314903844])"
85072760,set([88741177])
39863506,"set([303456860, 321434459, 141183972, 6673965])"
48579800,set([78737923])
45858056,set([101526897])
97641695,"set([187119208, 305143665, 183929850])"
83313891,"set([272379657, 185468434, 217833481])"
97281252,set([274290664])
22643943,set([305742412])
41993449,set([362245351])
72836330,set([278583569])
3441899,set([374890725])
51184879,"set([372084584, 346319807, 305669535, 318664038, 195579191])"
22332656,set([72898311])
69918931,"set([167074648, 385247783])"
116557044,set([118654420])
3795838,set([3824651])
123340840,set([268136718])
51275001,"set([123716017, 123200075])"
125134076,set([185353244])
49311211,set([210234633])
114672900,"set([79672939, 332805446])"
136381702,set([192192748])
123700488,set([196076407])
123520556,"set([147714136, 84468261])"
99820815,set([226984587])
24839442,"set([349756320, 228391936, 75797004, 234757070, 373888144, 74492110, 353455930])"
1186691,set([25666204])
44422702,set([302651557])
136963600,set([102698053])
103425303,set([182135405])
116418712,set([312988111])
74261788,"set([202743045, 242676735])"
27895070,"set([176678248, 263498179])"
92652832,"set([354338264, 199976499])"
93152545,set([78937231])
102737187,"set([348132562, 196553431])"
48866597,"set([384462788, 119449461])"
82478380,set([297071570])
114058541,"set([169316912, 160792321, 369735210, 63404599, 264469913])"
32040238,set([286072063])
41017565,"set([253714194, 20612158, 292188614])"
22496560,set([121045766])
79332658,"set([339121924, 208845171, 366640196, 70810974])"
21243187,"set([341266762, 305610363])"
4273621,"set([336729145, 254085133])"
80160053,set([319312101])
83772729,set([63223214])
24298420,set([256105251])
7963964,"set([10359201, 317204937])"
135791933,set([288411322])
31573310,"set([9386561, 219695539])"
19785023,"set([329088076, 104605349])"
133817664,set([244938108])
32400706,set([137565703])
123053379,set([232217909])
123031780,set([31018674])
19014982,"set([384331280, 243457365, 229452038, 391533589])"
117368135,set([233542528])
52225359,"set([263782565, 174327141, 67255529, 256267889, 176571127, 53738139, 236278205, 35282462, 372905221])"
132523344,"set([353924995, 353381230])"
75933011,"set([156974640, 210552973])"
100689236,set([226022909])
102942038,set([147345770])
88679768,set([105208301])
14058841,"set([323172016, 54002378, 244798606])"
113321309,set([96054474])
41297247,set([176622866])
141084002,set([222843017])
78161252,set([301763212])
22393062,"set([29858225, 85469125, 113934773, 307931429])"
26027368,set([300190891])
39855465,set([400392234])
66864491,set([258271582])
138495343,set([345194796])
9808760,"set([296574944, 4928442])"
124323186,"set([363689051, 21867636, 307607526])"
1156473,"set([8337409, 57598628, 268712647, 357650346, 72523244, 1008051, 220542580, 121376884, 138851802])"
65455483,set([83013703])
34596224,"set([123913323, 222682253, 126849093])"
140256641,"set([313460057, 256506746])"
16549250,set([26179440])
104588677,set([235071398])
45761927,set([243913490])
30606728,"set([139333816, 107010481, 15923018, 52643679])"
85429143,"set([395338209, 161458821, 105535174])"
11330956,set([119438551])
76662157,set([5618758])
60286350,set([150823353])
87975311,"set([19354205, 83860325])"
21702034,set([287549745])
135308695,"set([349638009, 49362221])"
120776088,"set([74900833, 47845250, 187621954, 166418189, 133124112, 348132562, 379316629, 297821913, 224747674])"
113239449,set([314973510])
12510618,set([203194584])
48670109,set([392092271])
104859039,set([101209363])
19236259,set([263933227])
120725407,set([61937041])
27313574,"set([117604824, 113059727, 59945775])"
97346985,"set([153061265, 339043485])"
38102445,"set([80672138, 16792263])"
48588889,set([39622653])
27092408,set([149925716])
99861945,set([187989918])
56802207,set([178389637])
103114172,"set([239342258, 108751291])"
44148158,set([172209742])
39260000,set([18851071])
40297927,"set([264104197, 340571209, 316256528, 317375412, 156088854, 274156023, 371789983])"
68413004,set([200212348])
127665610,set([252371770])
63801698,set([254266946])
124169015,set([168291169])
31720916,"set([138235201, 9151091, 393690460, 356554645])"
89040341,set([267178545])
109326585,set([238081434])
35087832,set([341428783])
31786460,set([137358685])
41657821,"set([199065272, 320125368, 101276445, 177564432, 242714991])"
26240479,"set([174028457, 331838763, 253224253, 40778469])"
68514022,set([199142827])
88158177,set([106997916])
15575974,set([372259285])
69871078,"set([10055516, 315760758])"
71124457,set([339994726])
59016682,set([182559672])
101732381,set([378303671])
59397714,"set([134927066, 289714222])"
57468399,"set([311902994, 94079588, 144148965])"
119276116,set([173085613])
30819827,"set([24437794, 187609827, 153542365])"
20915701,set([340754383])
84977142,set([123780136])
34973175,set([402920859])
120882680,set([122538348])
117663229,set([215198410])
58391604,"set([315021960, 345053807])"
132859392,set([230684713])
24626691,set([145010876])
56043012,set([171651086])
85291265,"set([364644329, 192581594, 391406687, 81441250, 317338815])"
55952907,set([235722326])
56845836,"set([265376740, 67255529, 287503850, 221081963, 152521101, 179307802])"
13149712,set([351771182])
33277457,set([175257982])
7030290,set([184439581])
95904003,set([59090349])
103761429,set([182553742])
15894042,set([38014599])
109684252,set([100160])
24045086,"set([367710432, 225480966, 194996622])"
121393413,set([243150007])
130991648,"set([338334928, 47080953, 123683497])"
28542500,set([71985415])
17925671,set([205864279])
41809500,"set([102145488, 266965063])"
64333354,set([142434915])
57509420,"set([243457365, 125518814, 5580335])"
75318830,"set([79341196, 325967301])"
116459056,"set([395426960, 32213540, 42374156, 335939344, 365517493, 261017668, 190573023])"
141791496,set([329506692])
32649465,set([278552481])
91686454,set([161873182])
79715561,set([344169008])
104531516,set([198068619])
113894973,set([304891874])
81135167,set([175114672])
16891565,set([141972030])
87612342,set([132884791])
25454151,set([263383415])
65078859,set([70634751])
126543436,set([198672552])
61859408,set([110455380])
104891987,set([65402207])
68896342,set([86674842])
96503383,"set([91960331, 157606403, 384109780])"
101148250,"set([105970250, 27764071])"
79087195,set([92999613])
38479453,set([130744750])
2336350,"set([263764248, 379911569, 166432631])"
22921488,"set([62612529, 200827194, 284666714, 44116838, 167731215])"
50751075,set([110998572])
72460093,set([44300975])
96888422,"set([317337660, 4974892])"
69288209,set([64540653])
118728296,set([131190506])
75392617,"set([371738885, 55694998])"
38684266,"set([215273921, 337847397])"
69158508,set([169743784])
23242349,"set([368132632, 391423992, 144021876, 161458821, 148474246])"
30516846,set([50568085])
114853491,set([160788176])
116655732,set([384493323])
73780361,"set([181530237, 120499703])"
82962042,set([163725174])
65185404,"set([346839808, 369556865, 212215298, 268633252, 254072463, 63446994, 132410707, 169381877, 89832600, 211260414])"
14870142,set([100401467])
93118741,set([235206582])
493185,set([270038990])
18581125,set([7601463])
131393158,set([267649758])
140786625,set([161773396])
41051784,set([223165781])
134727305,set([35441725])
102123146,set([254429075])
85935756,set([322970025])
102499982,set([401751237])
39470736,set([377413296])
97265297,"set([47845250, 41536805])"
109833155,set([61446508])
77381364,"set([147034098, 125666923, 126902916, 292454294])"
128476824,set([222284012])
59401882,"set([26345705, 237908618, 398070482, 128591576, 111163483, 215782687])"
14419615,set([56872257])
74057376,set([348477385])
53582181,"set([288062316, 350595277])"
80504492,set([182392255])
2344622,set([145782170])
69994159,set([124358329])
123242164,"set([286410858, 61148939])"
93546165,set([285244672])
134309562,set([106356677])
28989201,set([151348036])
82865098,set([70687447])
98346688,set([32010825])
60344002,set([94062845])
13618452,set([217809116])
78172449,set([241859879])
76408520,set([233584595])
113305289,set([178328642])
92014282,"set([378671865, 282612093])"
14753773,"set([36094564, 140484237, 244857071])"
107022033,set([248251214])
81798871,set([304752641])
2229978,set([106547462])
140381135,set([244789563])
6018682,"set([45245394, 6772085])"
25077470,set([225921227])
75280677,set([225057142])
81962720,set([109518814])
50538209,"set([127393824, 155143051, 10843348, 255009253, 131216973])"
91309794,set([291410528])
26094654,set([47277927])
119490278,set([372064041])
46089966,set([32010825])
67217136,"set([110324554, 86230403, 397670044])"
117982961,set([158062865])
3025875,set([147032127])
77465332,set([42281656])
90670839,set([217977952])
124430073,set([330373111])
57984762,set([154852081])
43087695,"set([334467520, 147680358])"
32261891,set([73767167])
6866692,set([352999147])
107194118,set([131806387])
28796545,set([314685488])
93398793,set([335309109])
54370253,"set([18813365, 347716573, 370027845])"
24438539,"set([245643200, 162457026, 243311791, 95678033, 164842579, 329144249])"
78989068,"set([330118013, 285120277])"
18788653,"set([233177992, 27502916, 133272029, 48835046, 210132453])"
102041361,set([84170523])
59344659,set([225599945])
1017622,"set([259340506, 293148277])"
90081052,set([213170668])
96293906,set([252624480])
75656155,set([78789312])
12969765,set([6975016])
52306927,set([333899631])
89769768,set([287172448])
58730281,set([386981747])
67716906,"set([90853810, 263128797])"
76236587,"set([175535374, 39768495])"
116401964,set([68319382])
125455469,set([47726956])
28370737,"set([100699177, 358329460])"
58765619,set([125666923])
129451829,set([326090192])
116500279,set([27560616])
87492408,"set([314166136, 385109385, 341963120, 191771619, 125368449])"
91001140,set([27181745])
80635709,set([32313568])
131032896,set([292900719])
74712897,set([245575517])
42557900,set([98695670])
105080646,set([178886375])
8447815,"set([73651551, 85759463])"
79750986,set([62272294])
18868044,"set([392091975, 327526727, 221741746, 170422002, 343059572, 393724860])"
135590159,set([129425586])
33646417,set([336580081])
79906643,"set([26452000, 293300820, 360905653, 71979199])"
94144340,set([148511918])
99751566,"set([75456646, 173552495, 308023256, 273554875, 34433181, 298823615])"
38307670,set([145708067])
5244763,"set([318879198, 186954039])"
17516380,"set([85299256, 16694020, 193662108])"
47032159,set([245169010])
71911264,"set([124438872, 50892371])"
2617659,set([227121883])
23210309,"set([209402935, 125864479])"
107054952,"set([42766452, 128247101, 321795565])"
127942702,set([134632501])
92456812,"set([172241091, 38983117])"
3303277,set([34595244])
6252398,set([178509669])
116557679,set([166832313])
97290097,set([104202558])
136718195,"set([72677612, 231957189])"
105195383,set([388310179])
78587770,set([12397692])
42076027,set([191400111])
74909565,"set([390498041, 231823873])"
3564077,set([251602922])
99092352,"set([367572080, 157132568])"
17590145,set([348000231])
92342149,"set([129489673, 115208604])"
83773318,set([187679884])
59631495,"set([223834977, 382419902])"
134383496,set([176896288])
120784777,set([80129444])
18728844,set([389184814])
135293101,set([154537327])
20319214,"set([296709971, 303000477, 364290911])"
65210541,set([159402916])
62640452,set([393589042])
64079770,set([236840162])
1637359,set([144874114])
138772988,"set([124166549, 335309109])"
123742110,"set([193910336, 378838888])"
51160991,set([237439794])
10053537,set([349249738])
98609058,"set([78737360, 179899492, 6744684, 340296958, 284041417])"
89389805,set([316798714])
70248359,"set([208896657, 365398869])"
59451304,set([252871048])
103188393,set([63670705])
7686058,set([299188878])
25017330,set([275466595])
123783088,"set([66260787, 261977973])"
61597617,"set([78014160, 377684489])"
26494898,set([73223323])
116795315,set([365795931])
130000821,set([128349585])
